2,7,"Jesus said to the servants, “Fill the jars with water”; so they filled them to the brim."
2,8,"Then he told them, “Now draw some out and take it to the master of the banquet.” They did so,"
2,9,"and the master of the banquet tasted the water that had been turned into wine. He did not realize where it had come from, though the servants who had drawn the water knew. Then he called the bridegroom aside"
2,10,"and said, “Everyone brings out the choice wine first and then the cheaper wine after the guests have had too much to drink; but you have saved the best till now.”"
2,11,"What Jesus did here in Cana of Galilee was the first of the signs through which he revealed his glory; and his disciples believed in him."
2,12,"After this he went down to Capernaum with his mother and brothers and his disciples. There they stayed for a few days."
2,13,"When it was almost time for the Jewish Passover, Jesus went up to Jerusalem."
2,14,"In the temple courts he found people selling cattle, sheep and doves, and others sitting at tables exchanging money."
2,15,"So he made a whip out of cords, and drove all from the temple courts, both sheep and cattle; he scattered the coins of the money changers and overturned their tables."
2,16,"To those who sold doves he said, “Get these out of here! Stop turning my Father’s house into a market!”"
2,17,"His disciples remembered that it is written: “Zeal for your house will consume me.”"
2,18,"The Jews then responded to him, “What sign can you show us to prove your authority to do all this?”"
2,19,"Jesus answered them, “Destroy this temple, and I will raise it again in three days.”"
2,20,"They replied, “It has taken forty-six years to build this temple, and you are going to raise it in three days?”"
2,21,"But the temple he had spoken of was his body."
2,22,"After he was raised from the dead, his disciples recalled what he had said. Then they believed the scripture and the words that Jesus had spoken."
2,23,"Now while he was in Jerusalem at the Passover Festival, many people saw the signs he was performing and believed in his name."
2,24,"But Jesus would not entrust himself to them, for he knew all people."
2,25,"He did not need any testimony about mankind, for he knew what was in each person."
3,1,"Now there was a Pharisee, a man named Nicodemus who was a member of the Jewish ruling council."
3,2,"He came to Jesus at night and said, “Rabbi, we know that you are a teacher who has come from God. For no one could perform the signs you are doing if God were not with him.”"
3,3,"Jesus replied, “Very truly I tell you, no one can see the kingdom of God unless they are born again.”"
3,4,"“How can someone be born when they are old?” Nicodemus asked. “Surely they cannot enter a second time into their mother’s womb to be born!”"
3,5,"Jesus answered, “Very truly I tell you, no one can enter the kingdom of God unless they are born of water and the Spirit."
3,6,"Flesh gives birth to flesh, but the Spirit gives birth to spirit."
3,7,"You should not be surprised at my saying, ‘You must be born again.’"
3,8,"The wind blows wherever it pleases. You hear its sound, but you cannot tell where it comes from or where it is going. So it is with everyone born of the Spirit.”"
3,9,"“How can this be?” Nicodemus asked."
3,10,"“You are Israel’s teacher,” said Jesus, “and do you not understand these things?"
3,11,"Very truly I tell you, we speak of what we know, and we testify to what we have seen, but still you people do not accept our testimony."
3,12,"I have spoken to you of earthly things and you do not believe; how then will you believe if I speak of heavenly things?"
3,13,"No one has ever gone into heaven except the one who came from heaven—the Son of Man."
3,14,"Just as Moses lifted up the snake in the wilderness, so the Son of Man must be lifted up,"
3,15,"that everyone who believes may have eternal life in him.”"
3,16,"For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life."
3,17,"For God did not send his Son into the world to condemn the world, but to save the world through him."
3,18,"Whoever believes in him is not condemned, but whoever does not believe stands condemned already because they have not believed in the name of God’s one and only Son."
3,19,"This is the verdict: Light has come into the world, but people loved darkness instead of light because their deeds were evil."
3,20,"Everyone who does evil hates the light, and will not come into the light for fear that their deeds will be exposed."
3,21,"But whoever lives by the truth comes into the light, so that it may be seen plainly that what they have done has been done in the sight of God."
3,22,"After this, Jesus and his disciples went out into the Judean countryside, where he spent some time with them, and baptized."
3,23,"Now John also was baptizing at Aenon near Salim, because there was plenty of water, and people were coming and being baptized."
3,24,"(This was before John was put in prison.)"
3,25,"An argument developed between some of John’s disciples and a certain Jew over the matter of ceremonial washing."
3,26,"They came to John and said to him, “Rabbi, that man who was with you on the other side of the Jordan—the one you testified about—look, he is baptizing, and everyone is going to him.”"
3,27,"To this John replied, “A person can receive only what is given them from heaven."
3,28,"You yourselves can testify that I said, ‘I am not the Messiah but am sent ahead of him.’"
3,29,"The bride belongs to the bridegroom. The friend who attends the bridegroom waits and listens for him, and is full of joy when he hears the bridegroom’s voice. That joy is mine, and it is now complete."
3,30,"He must become greater; I must become less.”"
3,31,"The one who comes from above is above all; the one who is from the earth belongs to the earth, and speaks as one from the earth. The one who comes from heaven is above all."
3,32,"He testifies to what he has seen and heard, but no one accepts his testimony."
3,33,"Whoever has accepted it has certified that God is truthful."
3,34,"For the one whom God has sent speaks the words of God, for God gives the Spirit without limit."
3,35,"The Father loves the Son and has placed everything in his hands."
3,36,"Whoever believes in the Son has eternal life, but whoever rejects the Son will not see life, for God’s wrath remains on them."
4,1,"Now Jesus learned that the Pharisees had heard that he was gaining and baptizing more disciples than John—"
4,2,"although in fact it was not Jesus who baptized, but his disciples."
4,3,"So he left Judea and went back once more to Galilee."
4,4,"Now he had to go through Samaria."
4,5,"So he came to a town in Samaria called Sychar, near the plot of ground Jacob had given to his son Joseph."
4,6,"Jacob’s well was there, and Jesus, tired as he was from the journey, sat down by the well. It was about noon."
4,7,"When a Samaritan woman came to draw water, Jesus said to her, “Will you give me a drink?”"
4,8,"(His disciples had gone into the town to buy food.)"
4,9,"The Samaritan woman said to him, “You are a Jew and I am a Samaritan woman. How can you ask me for a drink?” (For Jews do not associate with Samaritans.)"
4,10,"Jesus answered her, “If you knew the gift of God and who it is that asks you for a drink, you would have asked him and he would have given you living water.”"
4,11,"“Sir,” the woman said, “you have nothing to draw with and the well is deep. Where can you get this living water?"
4,12,"Are you greater than our father Jacob, who gave us the well and drank from it himself, as did also his sons and his livestock?”"
4,13,"Jesus answered, “Everyone who drinks this water will be thirsty again,"
4,14,"but whoever drinks the water I give them will never thirst. Indeed, the water I give them will become in them a spring of water welling up to eternal life.”"
4,15,"The woman said to him, “Sir, give me this water so that I won’t get thirsty and have to keep coming here to draw water.”"
4,16,"He told her, “Go, call your husband and come back.”"
4,17,"“I have no husband,” she replied. Jesus said to her, “You are right when you say you have no husband."
4,18,"The fact is, you have had five husbands, and the man you now have is not your husband. What you have just said is quite true.”"
4,19,"“Sir,” the woman said, “I can see that you are a prophet."
4,20,"Our ancestors worshiped on this mountain, but you Jews claim that the place where we must worship is in Jerusalem.”"
4,21,"“Woman,” Jesus replied, “believe me, a time is coming when you will worship the Father neither on this mountain nor in Jerusalem."
4,22,"You Samaritans worship what you do not know; we worship what we do know, for salvation is from the Jews."
4,23,"Yet a time is coming and has now come when the true worshipers will worship the Father in the Spirit and in truth, for they are the kind of worshipers the Father seeks."
4,24,"God is spirit, and his worshipers must worship in the Spirit and in truth.”"
4,25,"The woman said, “I know that Messiah” (called Christ) “is coming. When he comes, he will explain everything to us.”"
4,26,"Then Jesus declared, “I, the one speaking to you—I am he.”"
4,27,"Just then his disciples returned and were surprised to find him talking with a woman. But no one asked, “What do you want?” or “Why are you talking with her?”"
4,28,"Then, leaving her water jar, the woman went back to the town and said to the people,"
4,29,"“Come, see a man who told me everything I ever did. Could this be the Messiah?”"
4,30,"They came out of the town and made their way toward him."
4,31,"Meanwhile his disciples urged him, “Rabbi, eat something.”"
4,32,"But he said to them, “I have food to eat that you know nothing about.”"
4,33,"Then his disciples said to each other, “Could someone have brought him food?”"
4,34,"“My food,” said Jesus, “is to do the will of him who sent me and to finish his work."
4,35,"Don’t you have a saying, ‘It’s still four months until harvest’? I tell you, open your eyes and look at the fields! They are ripe for harvest."
4,36,"Even now the one who reaps draws a wage and harvests a crop for eternal life, so that the sower and the reaper may be glad together."
4,37,"Thus the saying ‘One sows and another reaps’ is true."
4,38,"I sent you to reap what you have not worked for. Others have done the hard work, and you have reaped the benefits of their labor.”"
4,39,"Many of the Samaritans from that town believed in him because of the woman’s testimony, “He told me everything I ever did.”"
4,40,"So when the Samaritans came to him, they urged him to stay with them, and he stayed two days."
4,41,"And because of his words many more became believers."
4,42,"They said to the woman, “We no longer believe just because of what you said; now we have heard for ourselves, and we know that this man really is the Savior of the world.”"
4,43,"After the two days he left for Galilee."
4,44,"(Now Jesus himself had pointed out that a prophet has no honor in his own country.)"
4,45,"When he arrived in Galilee, the Galileans welcomed him. They had seen all that he had done in Jerusalem at the Passover Festival, for they also had been there."
4,46,"Once more he visited Cana in Galilee, where he had turned the water into wine. And there was a certain royal official whose son lay sick at Capernaum."
4,47,"When this man heard that Jesus had arrived in Galilee from Judea, he went to him and begged him to come and heal his son, who was close to death."
4,48,"“Unless you people see signs and wonders,” Jesus told him, “you will never believe.”"
4,49,"The royal official said, “Sir, come down before my child dies.”"
4,50,"“Go,” Jesus replied, “your son will live.” The man took Jesus at his word and departed."
4,51,"While he was still on the way, his servants met him with the news that his boy was living."
4,52,"When he inquired as to the time when his son got better, they said to him, “Yesterday, at one in the afternoon, the fever left him.”"
4,53,"Then the father realized that this was the exact time at which Jesus had said to him, “Your son will live.” So he and his whole household believed."
4,54,"This was the second sign Jesus performed after coming from Judea to Galilee."
5,1,"Some time later, Jesus went up to Jerusalem for one of the Jewish festivals."
5,2,"Now there is in Jerusalem near the Sheep Gate a pool, which in Aramaic is called Bethesda and which is surrounded by five covered colonnades."
5,3,"Here a great number of disabled people used to lie—the blind, the lame, the paralyzed. "
5,5,"One who was there had been an invalid for thirty-eight years."
5,6,"When Jesus saw him lying there and learned that he had been in this condition for a long time, he asked him, “Do you want to get well?”"
5,7,"“Sir,” the invalid replied, “I have no one to help me into the pool when the water is stirred. While I am trying to get in, someone else goes down ahead of me.”"
5,8,"Then Jesus said to him, “Get up! Pick up your mat and walk.”"
5,9,"At once the man was cured; he picked up his mat and walked. The day on which this took place was a Sabbath,"
5,10,"and so the Jewish leaders said to the man who had been healed, “It is the Sabbath; the law forbids you to carry your mat.”"
5,11,"But he replied, “The man who made me well said to me, ‘Pick up your mat and walk.’ ”"
5,12,"So they asked him, “Who is this fellow who told you to pick it up and walk?”"
5,13,"The man who was healed had no idea who it was, for Jesus had slipped away into the crowd that was there."
5,14,"Later Jesus found him at the temple and said to him, “See, you are well again. Stop sinning or something worse may happen to you.”"
5,15,"The man went away and told the Jewish leaders that it was Jesus who had made him well."
5,16,"So, because Jesus was doing these things on the Sabbath, the Jewish leaders began to persecute him."
5,17,"In his defense Jesus said to them, “My Father is always at his work to this very day, and I too am working.”"
5,18,"For this reason they tried all the more to kill him; not only was he breaking the Sabbath, but he was even calling God his own Father, making himself equal with God."
5,19,"Jesus gave them this answer: “Very truly I tell you, the Son can do nothing by himself; he can do only what he sees his Father doing, because whatever the Father does the Son also does."
5,20,"For the Father loves the Son and shows him all he does. Yes, and he will show him even greater works than these, so that you will be amazed."
5,21,"For just as the Father raises the dead and gives them life, even so the Son gives life to whom he is pleased to give it."
5,22,"Moreover, the Father judges no one, but has entrusted all judgment to the Son,"
5,23,"that all may honor the Son just as they honor the Father. Whoever does not honor the Son does not honor the Father, who sent him."
5,24,"“Very truly I tell you, whoever hears my word and believes him who sent me has eternal life and will not be judged but has crossed over from death to life."
5,25,"Very truly I tell you, a time is coming and has now come when the dead will hear the voice of the Son of God and those who hear will live."
5,26,"For as the Father has life in himself, so he has granted the Son also to have life in himself."
5,27,"And he has given him authority to judge because he is the Son of Man."
5,28,"“Do not be amazed at this, for a time is coming when all who are in their graves will hear his voice"
5,29,"and come out—those who have done what is good will rise to live, and those who have done what is evil will rise to be condemned."
5,30,"By myself I can do nothing; I judge only as I hear, and my judgment is just, for I seek not to please myself but him who sent me."
5,31,"“If I testify about myself, my testimony is not true."
5,32,"There is another who testifies in my favor, and I know that his testimony about me is true."
5,33,"“You have sent to John and he has testified to the truth."
5,34,"Not that I accept human testimony; but I mention it that you may be saved."
5,35,"John was a lamp that burned and gave light, and you chose for a time to enjoy his light."
5,36,"“I have testimony weightier than that of John. For the works that the Father has given me to finish—the very works that I am doing—testify that the Father has sent me."
5,37,"And the Father who sent me has himself testified concerning me. You have never heard his voice nor seen his form,"
5,38,"nor does his word dwell in you, for you do not believe the one he sent."
5,39,"You study the Scriptures diligently because you think that in them you have eternal life. These are the very Scriptures that testify about me,"
5,40,"yet you refuse to come to me to have life."
5,41,"“I do not accept glory from human beings,"
5,42,"but I know you. I know that you do not have the love of God in your hearts."
5,43,"I have come in my Father’s name, and you do not accept me; but if someone else comes in his own name, you will accept him."
5,44,"How can you believe since you accept glory from one another but do not seek the glory that comes from the only God?"
5,45,"“But do not think I will accuse you before the Father. Your accuser is Moses, on whom your hopes are set."
5,46,"If you believed Moses, you would believe me, for he wrote about me."
5,47,"But since you do not believe what he wrote, how are you going to believe what I say?”"
6,1,"Some time after this, Jesus crossed to the far shore of the Sea of Galilee (that is, the Sea of Tiberias),"
6,2,"and a great crowd of people followed him because they saw the signs he had performed by healing the sick."
6,3,"Then Jesus went up on a mountainside and sat down with his disciples."
6,4,"The Jewish Passover Festival was near."
6,5,"When Jesus looked up and saw a great crowd coming toward him, he said to Philip,“Where shall we buy bread for these people to eat?”"
6,6,"He asked this only to test him, for he already had in mind what he was going to do."
6,7,"Philip answered him, “It would take more than half a year’s wages to buy enough bread for each one to have a bite!”"
6,8,"Another of his disciples, Andrew, Simon Peter’s brother, spoke up,"
6,9,"“Here is a boy with five small barley loaves and two small fish, but how far will they go among so many?”"
6,10,"Jesus said, “Have the people sit down.” There was plenty of grass in that place, and they sat down (about five thousand men were there)."
6,11,"Jesus then took the loaves, gave thanks, and distributed to those who were seated as much as they wanted. He did the same with the fish."
6,12,"When they had all had enough to eat, he said to his disciples, “Gather the pieces that are left over. Let nothing be wasted.”"
6,13,"So they gathered them and filled twelve baskets with the pieces of the five barley loaves left over by those who had eaten."
6,14,"After the people saw the sign Jesus performed, they began to say, “Surely this is the Prophet who is to come into the world.”"
6,15,"Jesus, knowing that they intended to come and make him king by force, withdrew again to a mountain by himself."
6,16,"When evening came, his disciples went down to the lake,"
6,17,"where they got into a boat and set off across the lake for Capernaum. By now it was dark, and Jesus had not yet joined them."
6,18,"A strong wind was blowing and the waters grew rough."
6,19,"When they had rowed about three or four miles, they saw Jesus approaching the boat, walking on the water; and they were frightened."
6,20,"But he said to them, “It is I; don’t be afraid.”"
6,21,"Then they were willing to take him into the boat, and immediately the boat reached the shore where they were heading."
6,22,"The next day the crowd that had stayed on the opposite shore of the lake realized that only one boat had been there, and that Jesus had not entered it with his disciples, but that they had gone away alone."
6,23,"Then some boats from Tiberias landed near the place where the people had eaten the bread after the Lord had given thanks."
6,24,"Once the crowd realized that neither Jesus nor his disciples were there, they got into the boats and went to Capernaum in search of Jesus."
6,25,"When they found him on the other side of the lake, they asked him, “Rabbi, when did you get here?”"
6,26,"Jesus answered, “Very truly I tell you, you are looking for me, not because you saw the signs I performed but because you ate the loaves and had your fill."
6,27,"Do not work for food that spoils, but for food that endures to eternal life, which the Son of Man will give you. For on him God the Father has placed his seal of approval.”"
6,28,"Then they asked him, “What must we do to do the works God requires?”"
6,29,"Jesus answered, “The work of God is this: to believe in the one he has sent.”"
6,30,"So they asked him, “What sign then will you give that we may see it and believe you? What will you do?"
6,31,"Our ancestors ate the manna in the wilderness; as it is written: ‘He gave them bread from heaven to eat.’”"
6,32,"Jesus said to them, “Very truly I tell you, it is not Moses who has given you the bread from heaven, but it is my Father who gives you the true bread from heaven."
6,33,"For the bread of God is the bread that comes down from heaven and gives life to the world.”"
6,34,"“Sir,” they said, “always give us this bread.”"
6,35,"Then Jesus declared, “I am the bread of life. Whoever comes to me will never go hungry, and whoever believes in me will never be thirsty."
6,36,"But as I told you, you have seen me and still you do not believe."
6,37,"All those the Father gives me will come to me, and whoever comes to me I will never drive away."
6,38,"For I have come down from heaven not to do my will but to do the will of him who sent me."
6,39,"And this is the will of him who sent me, that I shall lose none of all those he has given me, but raise them up at the last day."
6,40,"For my Father’s will is that everyone who looks to the Son and believes in him shall have eternal life, and I will raise them up at the last day.”"
6,41,"At this the Jews there began to grumble about him because he said, “I am the bread that came down from heaven.”"
6,42,"They said, “Is this not Jesus, the son of Joseph, whose father and mother we know? How can he now say, ‘I came down from heaven’?”"
6,43,"“Stop grumbling among yourselves,” Jesus answered."
6,44,"“No one can come to me unless the Father who sent me draws them, and I will raise them up at the last day."
6,45,"It is written in the Prophets: ‘They will all be taught by God.’ Everyone who has heard the Father and learned from him comes to me."
6,46,"No one has seen the Father except the one who is from God; only he has seen the Father."
6,47,"Very truly I tell you, the one who believes has eternal life."
6,48,"I am the bread of life."
6,49,"Your ancestors ate the manna in the wilderness, yet they died."
6,50,"But here is the bread that comes down from heaven, which anyone may eat and not die."
6,51,"I am the living bread that came down from heaven. Whoever eats this bread will live forever. This bread is my flesh, which I will give for the life of the world.”"
6,52,"Then the Jews began to argue sharply among themselves, “How can this man give us his flesh to eat?”"
6,53,"Jesus said to them, “Very truly I tell you, unless you eat the flesh of the Son of Man and drink his blood, you have no life in you."
6,54,"Whoever eats my flesh and drinks my blood has eternal life, and I will raise them up at the last day."
6,55,"For my flesh is real food and my blood is real drink."
6,56,"Whoever eats my flesh and drinks my blood remains in me, and I in them."
6,57,"Just as the living Father sent me and I live because of the Father, so the one who feeds on me will live because of me."
6,58,"This is the bread that came down from heaven. Your ancestors ate manna and died, but whoever feeds on this bread will live forever.”"
6,59,"He said this while teaching in the synagogue in Capernaum."
6,60,"On hearing it, many of his disciples said, “This is a hard teaching. Who can accept it?”"
6,61,"Aware that his disciples were grumbling about this, Jesus said to them, “Does this offend you?"
6,62,"Then what if you see the Son of Man ascend to where he was before!"
6,63,"The Spirit gives life; the flesh counts for nothing. The words I have spoken to you—they are full of the Spirit and life."
6,64,"Yet there are some of you who do not believe.” For Jesus had known from the beginning which of them did not believe and who would betray him."
6,65,"He went on to say, “This is why I told you that no one can come to me unless the Father has enabled them.”"
6,66,"From this time many of his disciples turned back and no longer followed him."
6,67,"“You do not want to leave too, do you?” Jesus asked the Twelve."
6,68,"Simon Peter answered him, “Lord, to whom shall we go? You have the words of eternal life."
6,69,"We have come to believe and to know that you are the Holy One of God.”"
6,70,"Then Jesus replied, “Have I not chosen you, the Twelve? Yet one of you is a devil!”"
6,71,"(He meant Judas, the son of Simon Iscariot, who, though one of the Twelve, was later to betray him.)"
7,1,"After this, Jesus went around in Galilee. He did not want to go about in Judea because the Jewish leaders there were looking for a way to kill him."
7,2,"But when the Jewish Festival of Tabernacles was near,"
7,3,"Jesus’ brothers said to him, “Leave Galilee and go to Judea, so that your disciples there may see the works you do."
7,4,"No one who wants to become a public figure acts in secret. Since you are doing these things, show yourself to the world.”"
7,5,"For even his own brothers did not believe in him."
7,6,"Therefore Jesus told them, “My time is not yet here; for you any time will do."
7,7,"The world cannot hate you, but it hates me because I testify that its works are evil."
7,8,"You go to the festival. I am not going up to this festival, because my time has not yet fully come.”"
7,9,"After he had said this, he stayed in Galilee."
7,10,"However, after his brothers had left for the festival, he went also, not publicly, but in secret."
7,11,"Now at the festival the Jewish leaders were watching for Jesus and asking, “Where is he?”"
7,12,"Among the crowds there was widespread whispering about him. Some said, “He is a good man.” Others replied, “No, he deceives the people.”"
7,13,"But no one would say anything publicly about him for fear of the leaders."
7,14,"Not until halfway through the festival did Jesus go up to the temple courts and begin to teach."
7,15,"The Jews there were amazed and asked, “How did this man get such learning without having been taught?”"
7,16,"Jesus answered, “My teaching is not my own. It comes from the one who sent me."
7,17,"Anyone who chooses to do the will of God will find out whether my teaching comes from God or whether I speak on my own."
7,18,"Whoever speaks on their own does so to gain personal glory, but he who seeks the glory of the one who sent him is a man of truth; there is nothing false about him."
7,19,"Has not Moses given you the law? Yet not one of you keeps the law. Why are you trying to kill me?”"
7,20,"“You are demon-possessed,” the crowd answered. “Who is trying to kill you?”"
7,21,"Jesus said to them, “I did one miracle, and you are all amazed."
7,22,"Yet, because Moses gave you circumcision (though actually it did not come from Moses, but from the patriarchs), you circumcise a boy on the Sabbath."
7,23,"Now if a boy can be circumcised on the Sabbath so that the law of Moses may not be broken, why are you angry with me for healing a man’s whole body on the Sabbath?"
7,24,"Stop judging by mere appearances, but instead judge correctly.”"
7,25,"At that point some of the people of Jerusalem began to ask, “Isn’t this the man they are trying to kill?"
7,26,"Here he is, speaking publicly, and they are not saying a word to him. Have the authorities really concluded that he is the Messiah?"
7,27,"But we know where this man is from; when the Messiah comes, no one will know where he is from.”"
7,28,"Then Jesus, still teaching in the temple courts, cried out, “Yes, you know me, and you know where I am from. I am not here on my own authority, but he who sent me is true. You do not know him,"
7,29,"but I know him because I am from him and he sent me.”"
7,30,"At this they tried to seize him, but no one laid a hand on him, because his hour had not yet come."
7,31,"Still, many in the crowd believed in him. They said, “When the Messiah comes, will he perform more signs than this man?”"
7,32,"The Pharisees heard the crowd whispering such things about him. Then the chief priests and the Pharisees sent temple guards to arrest him."
7,33,"Jesus said, “I am with you for only a short time, and then I am going to the one who sent me."
7,34,"You will look for me, but you will not find me; and where I am, you cannot come.”"
7,35,"The Jews said to one another, “Where does this man intend to go that we cannot find him? Will he go where our people live scattered among the Greeks, and teach the Greeks?"
7,36,"What did he mean when he said, ‘You will look for me, but you will not find me,’ and ‘Where I am, you cannot come’?”"
7,37,"On the last and greatest day of the festival, Jesus stood and said in a loud voice, “Let anyone who is thirsty come to me and drink."
7,38,"Whoever believes in me, as Scripture has said, rivers of living water will flow from within them.”"
7,39,"By this he meant the Spirit, whom those who believed in him were later to receive. Up to that time the Spirit had not been given, since Jesus had not yet been glorified."
7,40,"On hearing his words, some of the people said, “Surely this man is the Prophet.”"
7,41,"Others said, “He is the Messiah.” Still others asked, “How can the Messiah come from Galilee?"
7,42,"Does not Scripture say that the Messiah will come from David’s descendants and from Bethlehem, the town where David lived?”"
7,43,"Thus the people were divided because of Jesus."
7,44,"Some wanted to seize him, but no one laid a hand on him."
7,45,"Finally the temple guards went back to the chief priests and the Pharisees, who asked them, “Why didn’t you bring him in?”"
7,46,"“No one ever spoke the way this man does,” the guards replied."
7,47,"“You mean he has deceived you also?” the Pharisees retorted."
7,48,"“Have any of the rulers or of the Pharisees believed in him?"
7,49,"No! But this mob that knows nothing of the law—there is a curse on them.”"
7,50,"Nicodemus, who had gone to Jesus earlier and who was one of their own number, asked,"
7,51,"“Does our law condemn a man without first hearing him to find out what he has been doing?”"
7,52,"They replied, “Are you from Galilee, too? Look into it, and you will find that a prophet does not come out of Galilee.” "
7,53,"Then they all went home,"
8,1,"1 but Jesus went to the Mount of Olives."
8,2,"At dawn he appeared again in the temple courts, where all the people gathered around him, and he sat down to teach them."
8,3,"The teachers of the law and the Pharisees brought in a woman caught in adultery. They made her stand before the group"
8,4,"and said to Jesus, “Teacher, this woman was caught in the act of adultery."
8,5,"In the Law Moses commanded us to stone such women.Now what do you say?”"
8,6,"They were using this question as a trap,in order to have a basis for accusing him. But Jesus bent down and started to write on the ground with his finger."
8,7,"When they kept on questioning him, he straightened up and said to them, “Let any one of you who is without sin be the first to throw a stoneat her.”"
8,8,"Again he stooped down and wrote on the ground."
8,9,"At this, those who heard began to go away one at a time, the older ones first, until only Jesus was left, with the woman still standing there."
8,10,"Jesus straightened up and asked her, “Woman, where are they? Has no one condemned you?”"
8,11,"“No one, sir,” she said. “Then neither do I condemn you,”Jesus declared. “Go now and leave your life of sin.”"
8,12,"When Jesus spoke again to the people, he said, “I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life.”"
8,13,"The Pharisees challenged him, “Here you are, appearing as your own witness; your testimony is not valid.”"
8,14,"Jesus answered, “Even if I testify on my own behalf, my testimony is valid, for I know where I came from and where I am going. But you have no idea where I come from or where I am going."
